"year","subject","unit_name","cluster","item_id","item_id_short","int_pval","int_pval_se","int_slope","int_diff","int_step1","int_step2","item_format","is_mc","is_poly","process","process_short","subscale","text_format"
2015,"R","Household Work","R06A","CR083Q01S","R083Q01",59.15,0.3,1.15,0.166,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","Household Work","R06A","CR083Q02S","R083Q02",77.8,0.25,1,-0.545,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Household Work","R06A","CR083Q03S","R083Q03",73.33,0.26,1,-0.341,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Household Work","R06A","CR083Q04S","R083Q04",65.37,0.28,0.713,-0.179,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Rhino","R06A","CR101Q01S","R101Q01",52.18,0.29,0.823,0.452,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Rhino","R06A","CR101Q02S","R101Q02",83.96,0.22,1,-0.799,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Rhino","R06A","CR101Q03S","R101Q03",64.16,0.29,1.131,0.084,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Rhino","R06A","CR101Q04S","R101Q04",77.16,0.25,1.094,-0.528,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Rhino","R06A","CR101Q05S","R101Q05",43.47,0.29,0.632,0.767,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Shirts","R01","DR102Q04C","R102Q04",22.13,0.21,1.149,1.214,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Shirts","R01","DR102Q05C","R102Q05",31.63,0.24,1.052,0.862,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Shirts","R01","CR102Q07S","R102Q07",80.43,0.21,1.138,-0.785,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","Telephone","R02","CR104Q01S","R104Q01",53.74,0.26,1.182,0.219,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Telephone","R02","CR104Q02S","R104Q02",38.24,0.26,0.535,1.141,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Telephone","R02","CR104Q05S","R104Q05",11.26,0.12,0.941,2.068,0.628,-0.628,"Open Response - Computer Scored",0,1,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Exchange","R02","CR111Q01S","R111Q01",63.43,0.25,1.024,-0.112,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Exchange","R02","DR111Q02BC","R111Q02B",33.42,0.19,0.791,0.876,0.427,-0.427,"Open Response - Human Coded",0,1,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Exchange","R02","DR111Q06C","R111Q06",37.83,0.22,0.724,0.663,-0.564,0.564,"Open Response - Human Coded",0,1,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Employment","R01","DR219Q01C","R219Q01",66.06,0.23,1.518,-0.002,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Employment","R01","DR219Q01EC","R219Q01E",59.3,0.24,1.341,-0.009,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Employment","R01","DR219Q02C","R219Q02",71.89,0.23,1.175,-0.488,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","South Pole","R01","CR220Q01S","R220Q01",18.17,0.2,1.237,1.273,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Mixed"
2015,"R","South Pole","R01","CR220Q02S","R220Q02",49.46,0.26,1,0.311,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","South Pole","R01","CR220Q04S","R220Q04",58.17,0.26,0.857,0.042,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","South Pole","R01","CR220Q05S","R220Q05",78.55,0.21,1,-0.741,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","South Pole","R01","CR220Q06S","R220Q06",59.42,0.26,0.774,-0.076,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Optician","R02","CR227Q01S","R227Q01",54.82,0.25,0.599,0.08,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","Optician","R02","CR227Q02S","R227Q02",44.69,0.18,0.779,0.539,0.677,-0.677,"Complex Multiple Choice - Computer Scored",1,1,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Optician","R02","DR227Q03C","R227Q03",52.12,0.26,1.151,0.245,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Optician","R02","DR227Q06C","R227Q06",66.08,0.25,1.355,-0.175,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Movie Reviews","R06A","CR245Q01S","R245Q01",60.82,0.29,0.979,0.004,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Multiple"
2015,"R","Movie Reviews","R06A","CR245Q02S","R245Q02",64.03,0.28,1.085,-0.006,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Multiple"
2015,"R","Sleep","R05","CR404Q03S","R404Q03",70.55,0.23,1,-0.455,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Sleep","R05","CR404Q06S","R404Q06",43.56,0.26,0.701,0.491,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Sleep","R05","CR404Q07S","R404Q07",28.7,0.23,0.899,1.156,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Sleep","R05","DR404Q10AC","R404Q10A",43.69,0.26,1.561,0.548,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Sleep","R05","DR404Q10BC","R404Q10B",36.72,0.25,1.454,0.72,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Kokeshi Dolls","R05","DR406Q01C","R406Q01",60.25,0.26,1.033,-0.022,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Kokeshi Dolls","R05","DR406Q02C","R406Q02",31.33,0.23,0.762,1.086,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Kokeshi Dolls","R05","DR406Q05C","R406Q05",66.75,0.24,1,-0.321,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","World Languages","R03","CR412Q01S","R412Q01",81.54,0.2,1,-0.955,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","World Languages","R03","CR412Q05S","R412Q05",53.84,0.26,0.719,0.119,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","World Languages","R03","CR412Q06S","R412Q06",38.22,0.27,0.147,2.656,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","World Languages","R03","DR412Q08C","R412Q08",34.96,0.25,1.255,0.701,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","Children's Futures","R03","DR420Q02C","R420Q02",73.12,0.23,1.137,-0.489,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Children's Futures","R03","DR420Q06C","R420Q06",40.52,0.25,0.725,0.66,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Children's Futures","R03","DR420Q09C","R420Q09",71.88,0.24,1,-0.428,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Children's Futures","R03","DR420Q10C","R420Q10",59.83,0.24,1,0.076,-1.373,1.373,"Open Response - Human Coded",0,1,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Fair Trade","R05","CR424Q02S","R424Q02",36.36,0.25,0.533,0.837,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","Fair Trade","R05","CR424Q03S","R424Q03",50.57,0.25,0.572,0.266,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Fair Trade","R05","CR424Q07S","R424Q07",73.8,0.23,1,-0.525,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","About a book","R04","DR432Q01C","R432Q01",80.37,0.2,1.481,-0.648,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","About a book","R04","DR432Q05C","R432Q05",65.79,0.24,1.399,-0.122,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Multiple"
2015,"R","About a book","R04","CR432Q06S","R432Q06",8.12,0.14,1,2.104,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Dust Mites","R06B","CR435Q01S","R435Q01",65.55,0.5,0.825,-0.646,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Dust Mites","R06B","CR435Q02S","R435Q02",82.93,0.38,1,-1.43,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Dust Mites","R06B","DR435Q05C","R435Q05",60.39,0.52,1,-0.44,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Dust Mites","R06B","CR435Q08S","R435Q08",51.9,0.5,1.169,-0.112,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Narcissus","R03","CR437Q01S","R437Q01",43.9,0.27,0.563,0.585,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Narcissus","R03","CR437Q06S","R437Q06",53.3,0.26,0.685,0.22,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Narcissus","R03","DR437Q07C","R437Q07",16.9,0.2,0.774,1.775,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Galileo","R06A","DR442Q02C","R442Q02",72.09,0.27,0.973,-0.297,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Galileo","R06A","DR442Q03C","R442Q03",70.37,0.27,1.791,-0.057,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Galileo","R06A","DR442Q05C","R442Q05",32.46,0.28,1.669,0.843,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Galileo","R06A","DR442Q06C","R442Q06",22.41,0.25,1.546,1.227,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Galileo","R06A","CR442Q07S","R442Q07",39.11,0.29,1.454,0.757,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Road","R06B","DR445Q01C","R445Q01",68.35,0.47,0.738,-0.565,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Road","R06B","CR445Q03S","R445Q03",79.85,0.43,1.074,-1.279,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Road","R06B","CR445Q04S","R445Q04",82.35,0.38,0.955,-1.291,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Road","R06B","CR445Q06S","R445Q06",58.19,0.51,0.843,-0.459,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Job Vacancy","R04","CR446Q03S","R446Q03",88.45,0.16,1,-1.292,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Job Vacancy","R04","DR446Q06C","R446Q06",68.14,0.24,1.123,-0.25,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Summer Job","R03","CR453Q01S","R453Q01",77.33,0.22,1.172,-0.553,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Summer Job","R03","DR453Q04C","R453Q04",61.2,0.25,0.994,-0.059,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Summer Job","R03","CR453Q05S","R453Q05",51.67,0.25,1.172,0.229,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Summer Job","R03","DR453Q06C","R453Q06",66.64,0.24,1.438,-0.202,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Chocolate and Health","R05, U3","DR455Q02C","R455Q02",31.95,0.24,0.762,1.039,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Chocolate and Health","R05, U3","DR455Q03C","R455Q03",76.57,0.23,0.917,-0.665,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Chocolate and Health","R05, U3","CR455Q04S","R455Q04",57.98,0.26,0.844,0.028,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Chocolate and Health","R05, U3","CR455Q05S","R455Q05",21.65,0.21,1.14,1.277,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Biscuits","R04, U3","CR456Q01S","R456Q01",94.41,0.12,1,-1.912,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Biscuits","R04, U3","DR456Q02C","R456Q02",72.62,0.23,1,-0.496,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Biscuits","R04, U3","DR456Q06C","R456Q06",76.48,0.23,1,-0.655,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Gulf of Mexico","R04","DR460Q01C","R460Q01",63.88,0.25,1.145,-0.115,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Gulf of Mexico","R04","CR460Q05S","R460Q05",77.09,0.22,1,-0.635,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Gulf of Mexico","R04","CR460Q06S","R460Q06",60.08,0.26,0.826,0.027,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Parcel Post","R06B","DR462Q02C","R462Q02",37.35,0.49,1.016,0.31,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Parcel Post","R06B","CR462Q04S","R462Q04",64.69,0.48,0.721,-0.884,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","Parcel Post","R06B","DR462Q05C","R462Q05",36.72,0.5,1.078,0.21,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","How to survive at work","R06B","DR465Q01C","R465Q01",87.6,0.34,1.139,-1.616,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2015,"R","How to survive at work","R06B","DR465Q02C","R465Q02",48.36,0.54,1.539,0.05,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2015,"R","How to survive at work","R06B","DR465Q05C","R465Q05",43.77,0.54,1.086,0.203,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","How to survive at work","R06B","DR465Q06C","R465Q06",57.84,0.54,1.055,-0.157,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2015,"R","Work Right","R04","DR466Q02C","R466Q02",41.4,0.25,1.293,0.536,NA,NA,"Open Response - Human Coded",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"R","Work Right","R04","CR466Q03S","R466Q03",13,0.17,1,1.621,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2015,"R","Work Right","R04","CR466Q06S","R466Q06",78.34,0.21,1.466,-0.429,NA,NA,"Open Response - Computer Scored",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
